[nltk_data] Downloading package punkt to /home/anurag/nltk_data...
[nltk_data]   Package punkt is already up-to-date!
/home/anurag/anaconda3/envs/med_vqa/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2354: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
178
device cuda:1
Epoch 0/199
----------
| TRAIN SET | Epoch [01/200], Step[0000/0444], Loss: 6.1042, Top 1 Acc: 0.0000, Top 5 Acc: 0.0058, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0130/0444], Loss: 3.7392, Top 1 Acc: 0.1621, Top 5 Acc: 0.3993, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0140/0444], Loss: 3.4320, Top 1 Acc: 0.2031, Top 5 Acc: 0.5683, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0150/0444], Loss: 3.7630, Top 1 Acc: 0.1748, Top 5 Acc: 0.4775, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0160/0444], Loss: 3.5686, Top 1 Acc: 0.2112, Top 5 Acc: 0.4768, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0170/0444], Loss: 3.4901, Top 1 Acc: 0.1846, Top 5 Acc: 0.4618, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0180/0444], Loss: 3.6295, Top 1 Acc: 0.2158, Top 5 Acc: 0.4971, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0190/0444], Loss: 3.6876, Top 1 Acc: 0.1094, Top 5 Acc: 0.4277, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0200/0444], Loss: 3.8684, Top 1 Acc: 0.1388, Top 5 Acc: 0.4386, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0210/0444], Loss: 3.5652, Top 1 Acc: 0.1580, Top 5 Acc: 0.4422, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0220/0444], Loss: 3.9688, Top 1 Acc: 0.0967, Top 5 Acc: 0.4179, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0230/0444], Loss: 4.0535, Top 1 Acc: 0.1134, Top 5 Acc: 0.3478, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0240/0444], Loss: 3.6132, Top 1 Acc: 0.1250, Top 5 Acc: 0.5116, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0250/0444], Loss: 3.5994, Top 1 Acc: 0.0938, Top 5 Acc: 0.4931, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0260/0444], Loss: 3.8224, Top 1 Acc: 0.1464, Top 5 Acc: 0.4335, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0270/0444], Loss: 3.8049, Top 1 Acc: 0.1592, Top 5 Acc: 0.4699, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0280/0444], Loss: 3.6323, Top 1 Acc: 0.1661, Top 5 Acc: 0.4826, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0290/0444], Loss: 3.8407, Top 1 Acc: 0.1609, Top 5 Acc: 0.4491, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0300/0444], Loss: 3.7094, Top 1 Acc: 0.1366, Top 5 Acc: 0.4844, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0310/0444], Loss: 3.5583, Top 1 Acc: 0.2257, Top 5 Acc: 0.5324, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0320/0444], Loss: 3.5278, Top 1 Acc: 0.2158, Top 5 Acc: 0.4971, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0330/0444], Loss: 3.7634, Top 1 Acc: 0.1748, Top 5 Acc: 0.4346, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0340/0444], Loss: 3.7470, Top 1 Acc: 0.1308, Top 5 Acc: 0.4422, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0350/0444], Loss: 3.5783, Top 1 Acc: 0.1152, Top 5 Acc: 0.4746, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0360/0444], Loss: 3.7200, Top 1 Acc: 0.1846, Top 5 Acc: 0.4786, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0370/0444], Loss: 3.2622, Top 1 Acc: 0.2286, Top 5 Acc: 0.5596, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0380/0444], Loss: 3.6966, Top 1 Acc: 0.1621, Top 5 Acc: 0.4295, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0390/0444], Loss: 3.9185, Top 1 Acc: 0.1973, Top 5 Acc: 0.5058, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0400/0444], Loss: 4.0116, Top 1 Acc: 0.1777, Top 5 Acc: 0.3467, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0410/0444], Loss: 3.5732, Top 1 Acc: 0.2170, Top 5 Acc: 0.5167, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0420/0444], Loss: 3.7948, Top 1 Acc: 0.1210, Top 5 Acc: 0.4069, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0430/0444], Loss: 3.9805, Top 1 Acc: 0.1592, Top 5 Acc: 0.3895, Bleu: 0.0000
| TRAIN SET | Epoch [28/200], Step[0440/0444], Loss: 3.9451, Top 1 Acc: 0.1661, Top 5 Acc: 0.3964, Bleu: 0.0000
train Loss: 3.7509 Top 1 Acc: 0.1574 Top 5 Acc: 0.4498 Bleu: 0.0000
| VALID SET | Epoch [28/200], Step[0000/0031], Loss: 2.1516, Top 1 Acc: 0.1719, Top 5 Acc: 0.3750, Bleu: 0.0000
| VALID SET | Epoch [28/200], Step[0010/0031], Loss: 1.8695, Top 1 Acc: 0.2031, Top 5 Acc: 0.5625, Bleu: 0.0000
| VALID SET | Epoch [28/200], Step[0020/0031], Loss: 1.8515, Top 1 Acc: 0.2812, Top 5 Acc: 0.5469, Bleu: 0.0000
| VALID SET | Epoch [28/200], Step[0030/0031], Loss: 2.0071, Top 1 Acc: 0.1406, Top 5 Acc: 0.4219, Bleu: 0.0000
valid Loss: 2.0444 Top 1 Acc: 0.1950 Top 5 Acc: 0.4925 Bleu: 0.0000
Epoch 28/199
----------
| TRAIN SET | Epoch [29/200], Step[0000/0444], Loss: 3.8710, Top 1 Acc: 0.1406, Top 5 Acc: 0.4121, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0010/0444], Loss: 3.7820, Top 1 Acc: 0.0799, Top 5 Acc: 0.3866, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0020/0444], Loss: 3.6083, Top 1 Acc: 0.1621, Top 5 Acc: 0.4989, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0030/0444], Loss: 4.0821, Top 1 Acc: 0.0868, Top 5 Acc: 0.3455, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0040/0444], Loss: 3.5742, Top 1 Acc: 0.2002, Top 5 Acc: 0.4560, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0050/0444], Loss: 3.6090, Top 1 Acc: 0.1464, Top 5 Acc: 0.4844, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0060/0444], Loss: 3.9940, Top 1 Acc: 0.1562, Top 5 Acc: 0.4277, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0070/0444], Loss: 3.7570, Top 1 Acc: 0.1690, Top 5 Acc: 0.4855, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0080/0444], Loss: 4.0486, Top 1 Acc: 0.1661, Top 5 Acc: 0.3692, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0090/0444], Loss: 3.7159, Top 1 Acc: 0.2333, Top 5 Acc: 0.4266, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0100/0444], Loss: 3.9541, Top 1 Acc: 0.1221, Top 5 Acc: 0.4172, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0110/0444], Loss: 3.5872, Top 1 Acc: 0.2002, Top 5 Acc: 0.5254, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0120/0444], Loss: 3.7006, Top 1 Acc: 0.0839, Top 5 Acc: 0.4873, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0130/0444], Loss: 3.8605, Top 1 Acc: 0.1152, Top 5 Acc: 0.5011, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0140/0444], Loss: 3.7796, Top 1 Acc: 0.1777, Top 5 Acc: 0.4491, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0150/0444], Loss: 4.0376, Top 1 Acc: 0.1094, Top 5 Acc: 0.3223, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0160/0444], Loss: 3.9563, Top 1 Acc: 0.0996, Top 5 Acc: 0.3964, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0170/0444], Loss: 3.9388, Top 1 Acc: 0.0879, Top 5 Acc: 0.3681, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0180/0444], Loss: 3.7326, Top 1 Acc: 0.1163, Top 5 Acc: 0.3993, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0190/0444], Loss: 3.9274, Top 1 Acc: 0.1377, Top 5 Acc: 0.3837, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0200/0444], Loss: 3.4907, Top 1 Acc: 0.2286, Top 5 Acc: 0.5324, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0210/0444], Loss: 4.1423, Top 1 Acc: 0.0781, Top 5 Acc: 0.4121, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0220/0444], Loss: 3.6239, Top 1 Acc: 0.1846, Top 5 Acc: 0.4433, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0230/0444], Loss: 3.8280, Top 1 Acc: 0.0967, Top 5 Acc: 0.4433, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0240/0444], Loss: 3.7014, Top 1 Acc: 0.0712, Top 5 Acc: 0.4717, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0250/0444], Loss: 3.5493, Top 1 Acc: 0.1533, Top 5 Acc: 0.4982, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0260/0444], Loss: 4.0198, Top 1 Acc: 0.1522, Top 5 Acc: 0.4306, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0270/0444], Loss: 3.8183, Top 1 Acc: 0.1817, Top 5 Acc: 0.3808, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0280/0444], Loss: 3.6335, Top 1 Acc: 0.2071, Top 5 Acc: 0.4571, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0290/0444], Loss: 3.7975, Top 1 Acc: 0.1464, Top 5 Acc: 0.4502, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0300/0444], Loss: 4.0750, Top 1 Acc: 0.1152, Top 5 Acc: 0.3583, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0310/0444], Loss: 3.6844, Top 1 Acc: 0.1163, Top 5 Acc: 0.4346, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0320/0444], Loss: 3.6445, Top 1 Acc: 0.1406, Top 5 Acc: 0.4306, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0330/0444], Loss: 3.9015, Top 1 Acc: 0.1123, Top 5 Acc: 0.4266, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0340/0444], Loss: 3.7783, Top 1 Acc: 0.1522, Top 5 Acc: 0.4306, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0350/0444], Loss: 3.7333, Top 1 Acc: 0.1846, Top 5 Acc: 0.4658, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0360/0444], Loss: 3.7682, Top 1 Acc: 0.1504, Top 5 Acc: 0.4902, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0370/0444], Loss: 3.6426, Top 1 Acc: 0.2071, Top 5 Acc: 0.4404, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0380/0444], Loss: 3.9628, Top 1 Acc: 0.1562, Top 5 Acc: 0.3623, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0390/0444], Loss: 3.5362, Top 1 Acc: 0.1846, Top 5 Acc: 0.5196, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0400/0444], Loss: 3.7546, Top 1 Acc: 0.1406, Top 5 Acc: 0.4491, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0410/0444], Loss: 3.7795, Top 1 Acc: 0.1446, Top 5 Acc: 0.4728, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0420/0444], Loss: 3.7306, Top 1 Acc: 0.1650, Top 5 Acc: 0.4502, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0430/0444], Loss: 4.0625, Top 1 Acc: 0.0938, Top 5 Acc: 0.3866, Bleu: 0.0000
| TRAIN SET | Epoch [29/200], Step[0440/0444], Loss: 3.7987, Top 1 Acc: 0.1250, Top 5 Acc: 0.4629, Bleu: 0.0000
train Loss: 3.7523 Top 1 Acc: 0.1570 Top 5 Acc: 0.4489 Bleu: 0.0000
| VALID SET | Epoch [29/200], Step[0000/0031], Loss: 1.9689, Top 1 Acc: 0.2656, Top 5 Acc: 0.4844, Bleu: 0.0000
| VALID SET | Epoch [29/200], Step[0010/0031], Loss: 2.0689, Top 1 Acc: 0.1562, Top 5 Acc: 0.4531, Bleu: 0.0000
| VALID SET | Epoch [29/200], Step[0020/0031], Loss: 2.0096, Top 1 Acc: 0.1875, Top 5 Acc: 0.4531, Bleu: 0.0000
| VALID SET | Epoch [29/200], Step[0030/0031], Loss: 2.1118, Top 1 Acc: 0.1250, Top 5 Acc: 0.3750, Bleu: 0.0000
valid Loss: 2.0380 Top 1 Acc: 0.1905 Top 5 Acc: 0.4970 Bleu: 0.0000
Epoch 29/199
----------
| TRAIN SET | Epoch [30/200], Step[0000/0444], Loss: 3.8625, Top 1 Acc: 0.0908, Top 5 Acc: 0.3449, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0010/0444], Loss: 4.0008, Top 1 Acc: 0.1592, Top 5 Acc: 0.3946, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0020/0444], Loss: 3.7575, Top 1 Acc: 0.1719, Top 5 Acc: 0.4688, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0030/0444], Loss: 3.4876, Top 1 Acc: 0.2413, Top 5 Acc: 0.5069, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0040/0444], Loss: 3.6002, Top 1 Acc: 0.1533, Top 5 Acc: 0.4786, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0050/0444], Loss: 3.5458, Top 1 Acc: 0.1592, Top 5 Acc: 0.5440, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0060/0444], Loss: 3.9655, Top 1 Acc: 0.1007, Top 5 Acc: 0.4109, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0070/0444], Loss: 3.7522, Top 1 Acc: 0.1192, Top 5 Acc: 0.3455, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0080/0444], Loss: 3.7423, Top 1 Acc: 0.1650, Top 5 Acc: 0.4415, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0090/0444], Loss: 3.8231, Top 1 Acc: 0.1221, Top 5 Acc: 0.4121, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0100/0444], Loss: 3.8965, Top 1 Acc: 0.1748, Top 5 Acc: 0.4629, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0110/0444], Loss: 4.0644, Top 1 Acc: 0.1083, Top 5 Acc: 0.3288, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0120/0444], Loss: 4.1586, Top 1 Acc: 0.1893, Top 5 Acc: 0.3768, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0130/0444], Loss: 3.5850, Top 1 Acc: 0.1464, Top 5 Acc: 0.4971, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0140/0444], Loss: 4.3520, Top 1 Acc: 0.1592, Top 5 Acc: 0.3125, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0150/0444], Loss: 3.4797, Top 1 Acc: 0.1446, Top 5 Acc: 0.4415, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0160/0444], Loss: 3.7598, Top 1 Acc: 0.1308, Top 5 Acc: 0.4364, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0170/0444], Loss: 3.6091, Top 1 Acc: 0.2158, Top 5 Acc: 0.4578, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0180/0444], Loss: 3.6370, Top 1 Acc: 0.1533, Top 5 Acc: 0.4815, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0190/0444], Loss: 3.6450, Top 1 Acc: 0.0996, Top 5 Acc: 0.4786, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0200/0444], Loss: 3.9999, Top 1 Acc: 0.1504, Top 5 Acc: 0.3681, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0210/0444], Loss: 3.3486, Top 1 Acc: 0.1748, Top 5 Acc: 0.5625, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0220/0444], Loss: 3.5741, Top 1 Acc: 0.1650, Top 5 Acc: 0.5585, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0230/0444], Loss: 3.7509, Top 1 Acc: 0.1065, Top 5 Acc: 0.4560, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0240/0444], Loss: 3.7590, Top 1 Acc: 0.1504, Top 5 Acc: 0.4004, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0250/0444], Loss: 3.5917, Top 1 Acc: 0.1545, Top 5 Acc: 0.4728, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0260/0444], Loss: 3.7762, Top 1 Acc: 0.1603, Top 5 Acc: 0.4201, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0270/0444], Loss: 3.8143, Top 1 Acc: 0.1621, Top 5 Acc: 0.4658, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0280/0444], Loss: 3.8195, Top 1 Acc: 0.2217, Top 5 Acc: 0.4462, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0290/0444], Loss: 3.7301, Top 1 Acc: 0.1719, Top 5 Acc: 0.4219, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0300/0444], Loss: 3.6751, Top 1 Acc: 0.1788, Top 5 Acc: 0.5277, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0310/0444], Loss: 3.8136, Top 1 Acc: 0.1279, Top 5 Acc: 0.4647, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0320/0444], Loss: 3.8736, Top 1 Acc: 0.1388, Top 5 Acc: 0.4317, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0330/0444], Loss: 3.8934, Top 1 Acc: 0.1690, Top 5 Acc: 0.4589, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0340/0444], Loss: 3.5735, Top 1 Acc: 0.2257, Top 5 Acc: 0.5138, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0350/0444], Loss: 3.9360, Top 1 Acc: 0.1435, Top 5 Acc: 0.4062, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0360/0444], Loss: 3.6802, Top 1 Acc: 0.1348, Top 5 Acc: 0.5225, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0370/0444], Loss: 3.6900, Top 1 Acc: 0.1533, Top 5 Acc: 0.4404, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0380/0444], Loss: 3.8497, Top 1 Acc: 0.1464, Top 5 Acc: 0.3339, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0390/0444], Loss: 3.9130, Top 1 Acc: 0.0879, Top 5 Acc: 0.4306, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0400/0444], Loss: 3.8304, Top 1 Acc: 0.1250, Top 5 Acc: 0.3478, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0410/0444], Loss: 3.8258, Top 1 Acc: 0.1221, Top 5 Acc: 0.4288, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0420/0444], Loss: 3.7504, Top 1 Acc: 0.1181, Top 5 Acc: 0.5087, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0430/0444], Loss: 3.6391, Top 1 Acc: 0.2228, Top 5 Acc: 0.4328, Bleu: 0.0000
| TRAIN SET | Epoch [30/200], Step[0440/0444], Loss: 3.8636, Top 1 Acc: 0.2384, Top 5 Acc: 0.4386, Bleu: 0.0000
train Loss: 3.7538 Top 1 Acc: 0.1570 Top 5 Acc: 0.4495 Bleu: 0.0000
| VALID SET | Epoch [30/200], Step[0000/0031], Loss: 1.9304, Top 1 Acc: 0.1562, Top 5 Acc: 0.5000, Bleu: 0.0000
| VALID SET | Epoch [30/200], Step[0010/0031], Loss: 1.8479, Top 1 Acc: 0.2656, Top 5 Acc: 0.5469, Bleu: 0.0000
| VALID SET | Epoch [30/200], Step[0020/0031], Loss: 2.1029, Top 1 Acc: 0.1719, Top 5 Acc: 0.3750, Bleu: 0.0000
| VALID SET | Epoch [30/200], Step[0030/0031], Loss: 2.1290, Top 1 Acc: 0.1250, Top 5 Acc: 0.4062, Bleu: 0.0000
valid Loss: 2.0379 Top 1 Acc: 0.1920 Top 5 Acc: 0.4940 Bleu: 0.0000
Epoch 30/199
----------
| TRAIN SET | Epoch [31/200], Step[0000/0444], Loss: 3.6522, Top 1 Acc: 0.1835, Top 5 Acc: 0.5312, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0010/0444], Loss: 3.8143, Top 1 Acc: 0.1592, Top 5 Acc: 0.4589, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0020/0444], Loss: 3.8174, Top 1 Acc: 0.1592, Top 5 Acc: 0.4688, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0030/0444], Loss: 3.6712, Top 1 Acc: 0.1279, Top 5 Acc: 0.5087, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0040/0444], Loss: 3.7327, Top 1 Acc: 0.0967, Top 5 Acc: 0.4600, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0050/0444], Loss: 4.0791, Top 1 Acc: 0.0908, Top 5 Acc: 0.3877, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0060/0444], Loss: 3.7863, Top 1 Acc: 0.1210, Top 5 Acc: 0.3368, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0070/0444], Loss: 3.6675, Top 1 Acc: 0.2083, Top 5 Acc: 0.5306, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0080/0444], Loss: 4.0386, Top 1 Acc: 0.1105, Top 5 Acc: 0.3826, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0090/0444], Loss: 3.3797, Top 1 Acc: 0.2141, Top 5 Acc: 0.5647, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0100/0444], Loss: 3.8094, Top 1 Acc: 0.1748, Top 5 Acc: 0.4542, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0110/0444], Loss: 3.5333, Top 1 Acc: 0.1475, Top 5 Acc: 0.5000, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0120/0444], Loss: 3.8633, Top 1 Acc: 0.2002, Top 5 Acc: 0.3964, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0130/0444], Loss: 3.6674, Top 1 Acc: 0.1759, Top 5 Acc: 0.4670, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0140/0444], Loss: 3.8626, Top 1 Acc: 0.1250, Top 5 Acc: 0.3848, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0150/0444], Loss: 3.8494, Top 1 Acc: 0.1592, Top 5 Acc: 0.4033, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0160/0444], Loss: 3.5794, Top 1 Acc: 0.1973, Top 5 Acc: 0.4960, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0170/0444], Loss: 3.8009, Top 1 Acc: 0.1661, Top 5 Acc: 0.4531, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0180/0444], Loss: 3.8985, Top 1 Acc: 0.1377, Top 5 Acc: 0.4571, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0190/0444], Loss: 3.6004, Top 1 Acc: 0.2257, Top 5 Acc: 0.5353, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0200/0444], Loss: 3.8623, Top 1 Acc: 0.1777, Top 5 Acc: 0.4121, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0210/0444], Loss: 4.0205, Top 1 Acc: 0.1094, Top 5 Acc: 0.3732, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0220/0444], Loss: 3.9463, Top 1 Acc: 0.1337, Top 5 Acc: 0.4502, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0230/0444], Loss: 3.8001, Top 1 Acc: 0.1083, Top 5 Acc: 0.4306, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0240/0444], Loss: 3.6014, Top 1 Acc: 0.1261, Top 5 Acc: 0.4658, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0250/0444], Loss: 3.8125, Top 1 Acc: 0.1719, Top 5 Acc: 0.4589, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0260/0444], Loss: 3.7808, Top 1 Acc: 0.1475, Top 5 Acc: 0.4728, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0270/0444], Loss: 3.8419, Top 1 Acc: 0.1533, Top 5 Acc: 0.4150, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0280/0444], Loss: 3.8704, Top 1 Acc: 0.1094, Top 5 Acc: 0.3496, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0290/0444], Loss: 4.0875, Top 1 Acc: 0.1123, Top 5 Acc: 0.3583, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0300/0444], Loss: 4.2287, Top 1 Acc: 0.1192, Top 5 Acc: 0.3310, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0310/0444], Loss: 3.6413, Top 1 Acc: 0.2384, Top 5 Acc: 0.4670, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0320/0444], Loss: 3.7368, Top 1 Acc: 0.1522, Top 5 Acc: 0.3837, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0330/0444], Loss: 3.7026, Top 1 Acc: 0.1817, Top 5 Acc: 0.5196, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0340/0444], Loss: 3.7673, Top 1 Acc: 0.1650, Top 5 Acc: 0.4324, Bleu: 0.0000
| TRAIN SET | Epoch [31/200], Step[0350/0444], Loss: 3.6662, Top 1 Acc: 0.1904, Top 5 Acc: 0.4844, Bleu: 0.0000
